timestamp,open,high,low,close,volume
2024.07.01 17:00:00,2328.058,2328.505,2326.628,2327.168,0.44742
2024.07.01 17:15:00,2327.135,2329.135,2326.985,2328.975,0.50351
2024.07.01 17:30:00,2328.975,2329.745,2328.875,2329.328,0.68771
2024.07.01 17:45:00,2329.368,2329.848,2328.378,2329.158,0.46374
2024.07.01 18:00:00,2329.115,2329.168,2327.235,2327.385,0.32605
2024.07.01 18:15:00,2327.385,2327.918,2326.898,2327.208,0.35025
2024.07.01 18:30:00,2327.208,2329.308,2327.055,2329.298,0.29667
2024.07.01 18:45:00,2329.278,2330.688,2328.985,2329.838,0.45853
2024.07.01 19:00:00,2329.838,2331.048,2329.558,2329.698,0.41062
2024.07.01 19:15:00,2329.675,2330.988,2328.858,2330.988,0.37762
2024.07.01 19:30:00,2331.008,2331.408,2329.518,2329.578,0.34209
2024.07.01 19:45:00,2329.535,2331.345,2329.438,2330.908,0.37693
2024.07.01 20:00:00,2330.955,2332.368,2330.775,2332.068,0.18397
2024.07.01 20:15:00,2332.038,2332.268,2331.218,2331.558,0.13194
2024.07.01 20:30:00,2331.548,2331.908,2331.368,2331.638,0.09614
2024.07.01 20:45:00,2331.605,2332.148,2331.435,2331.485,0.06313
2024.07.01 22:00:00,2330.848,2332.595,2330.848,2331.755,0.10527
2024.07.01 22:15:00,2331.705,2331.975,2331.355,2331.475,0.03753
2024.07.01 22:30:00,2331.475,2331.775,2331.425,2331.695,0.04326
2024.07.01 22:45:00,2331.715,2331.775,2331.305,2331.625,0.04347
2024.07.01 23:00:00,2331.635,2332.375,2331.615,2331.925,0.10182
2024.07.01 23:15:00,2331.905,2332.375,2331.875,2332.335,0.05409
2024.07.01 23:30:00,2332.325,2332.425,2331.825,2332.135,0.09495
2024.07.01 23:45:00,2332.175,2332.328,2331.564,2332.138,0.19504
2024.07.02 00:00:00,2332.095,2333.778,2331.958,2333.328,0.24312
2024.07.02 00:15:00,2333.338,2333.388,2331.628,2332.548,0.29712
2024.07.02 00:30:00,2332.538,2333.154,2331.608,2331.798,0.31761
2024.07.02 00:45:00,2331.755,2333.325,2331.694,2332.985,0.32775
2024.07.02 01:00:00,2332.985,2333.765,2331.305,2332.055,0.47593
2024.07.02 01:15:00,2332.055,2332.378,2331.055,2331.735,0.28073
2024.07.02 01:30:00,2331.735,2333.405,2331.735,2332.478,0.43692
2024.07.02 01:45:00,2332.475,2334.125,2332.128,2334.001,0.57048
2024.07.02 02:00:00,2333.985,2334.208,2332.898,2333.048,0.30438
2024.07.02 02:15:00,2333.038,2333.038,2332.055,2332.228,0.20334
2024.07.02 02:30:00,2332.258,2333.305,2331.145,2332.745,0.35314
2024.07.02 02:45:00,2332.735,2332.925,2331.795,2332.205,0.27621
2024.07.02 03:00:00,2332.205,2332.535,2328.215,2328.934,0.45009
2024.07.02 03:15:00,2328.928,2330.055,2328.415,2329.615,0.22282
2024.07.02 03:30:00,2329.635,2329.775,2327.655,2327.928,0.18309
2024.07.02 03:45:00,2327.915,2328.268,2325.628,2325.888,0.25694
2024.07.02 04:00:00,2325.898,2326.094,2324.785,2325.025,0.23609
2024.07.02 04:15:00,2325.025,2326.418,2324.875,2326.218,0.1936
2024.07.02 04:30:00,2326.218,2327.265,2325.925,2327.195,0.21646
2024.07.02 04:45:00,2327.195,2327.718,2326.725,2327.155,0.15741
2024.07.02 05:00:00,2327.155,2328.458,2326.208,2328.205,0.1761
2024.07.02 05:15:00,2328.225,2328.865,2327.938,2328.348,0.17501
2024.07.02 05:30:00,2328.328,2329.925,2327.138,2329.745,0.35737
2024.07.02 05:45:00,2329.805,2330.695,2329.418,2329.778,0.42912
2024.07.02 06:00:00,2329.785,2331.645,2329.785,2330.688,0.48396
2024.07.02 06:15:00,2330.708,2330.905,2329.018,2329.305,0.4754
2024.07.02 06:30:00,2329.285,2329.685,2327.535,2329.665,0.32814
2024.07.02 06:45:00,2329.665,2331.055,2329.375,2330.308,0.77278
2024.07.02 07:00:00,2330.308,2330.385,2326.205,2326.275,0.56791
2024.07.02 07:15:00,2326.275,2326.725,2323.198,2324.165,0.62017
2024.07.02 07:30:00,2324.165,2327.428,2324.105,2327.058,0.51344
2024.07.02 07:45:00,2327.045,2330.835,2327.045,2330.688,0.61879
2024.07.02 08:00:00,2330.688,2331.658,2329.928,2331.188,0.7655
2024.07.02 08:15:00,2331.155,2331.955,2329.095,2330.108,0.62387
2024.07.02 08:30:00,2330.108,2330.108,2328.305,2328.488,0.49421
2024.07.02 08:45:00,2328.505,2332.325,2328.495,2331.065,0.59617
2024.07.02 09:00:00,2331.025,2331.798,2329.925,2330.925,0.60727
2024.07.02 09:15:00,2330.928,2331.575,2328.458,2328.838,0.76341
2024.07.02 09:30:00,2328.838,2329.215,2326.455,2326.458,0.51473
2024.07.02 09:45:00,2326.465,2326.658,2323.995,2324.755,0.62381
2024.07.02 10:00:00,2324.815,2325.055,2322.735,2323.645,0.54188
2024.07.02 10:15:00,2323.695,2324.875,2323.095,2324.465,0.5734
2024.07.02 10:30:00,2324.475,2325.908,2323.115,2325.855,0.39941
2024.07.02 10:45:00,2325.855,2326.425,2324.178,2324.398,0.79268
2024.07.02 11:00:00,2324.375,2325.508,2324.195,2324.298,0.69371
2024.07.02 11:15:00,2324.265,2325.135,2322.384,2324.265,0.54689
2024.07.02 11:30:00,2324.255,2324.955,2320.925,2321.115,0.51781
2024.07.02 11:45:00,2321.115,2321.515,2319.895,2320.585,0.75524
2024.07.02 12:00:00,2320.675,2322.515,2318.945,2320.795,0.66002
2024.07.02 12:15:00,2320.845,2324.295,2320.185,2322.108,0.56301
2024.07.02 12:30:00,2322.085,2325.885,2321.075,2325.685,0.89626
2024.07.02 12:45:00,2325.675,2328.588,2325.328,2327.368,0.77112
2024.07.02 13:00:00,2327.338,2328.935,2326.338,2327.475,0.7551
2024.07.02 13:15:00,2327.435,2329.365,2325.985,2328.625,0.77424
2024.07.02 13:30:00,2328.625,2333.728,2326.998,2333.245,1.83069
2024.07.02 13:45:00,2333.315,2336.668,2331.495,2334.258,1.7757
2024.07.02 14:00:00,2334.258,2335.458,2323.635,2326.785,1.49455
2024.07.02 14:15:00,2326.805,2327.685,2323.875,2326.455,1.29327
2024.07.02 14:30:00,2326.468,2328.165,2322.845,2323.295,1.33744
2024.07.02 14:45:00,2323.445,2327.085,2323.165,2326.535,1.09163
2024.07.02 15:00:00,2326.535,2330.318,2326.205,2329.208,1.17755
2024.07.02 15:15:00,2329.198,2329.995,2326.815,2327.858,0.95899
2024.07.02 15:30:00,2327.858,2328.488,2324.018,2324.308,0.66676
2024.07.02 15:45:00,2324.288,2326.195,2324.175,2324.618,0.53028
2024.07.02 16:00:00,2324.638,2324.888,2320.818,2321.708,0.6472
2024.07.02 16:15:00,2321.668,2323.905,2321.175,2323.825,0.55143
2024.07.02 16:30:00,2323.825,2324.348,2321.585,2322.538,0.39841
2024.07.02 16:45:00,2322.495,2324.018,2321.998,2322.745,0.66189
2024.07.02 17:00:00,2322.745,2324.608,2322.015,2324.448,0.59171
2024.07.02 17:15:00,2324.448,2324.985,2321.955,2324.678,0.41876
2024.07.02 17:30:00,2324.648,2324.715,2322.935,2323.448,0.39321
2024.07.02 17:45:00,2323.448,2325.198,2323.298,2324.608,0.47529
2024.07.02 18:00:00,2324.588,2326.538,2324.405,2326.468,0.56039
2024.07.02 18:15:00,2326.438,2327.418,2325.985,2326.515,0.61272
2024.07.02 18:30:00,2326.488,2326.608,2325.685,2326.268,0.38097
2024.07.02 18:45:00,2326.185,2328.858,2326.185,2328.318,0.37208
2024.07.02 19:00:00,2328.318,2329.088,2328.045,2328.868,0.29698
2024.07.02 19:15:00,2328.848,2329.978,2328.508,2329.338,0.40672
2024.07.02 19:30:00,2329.335,2330.268,2328.595,2329.448,0.41447
2024.07.02 19:45:00,2329.485,2331.318,2329.485,2330.778,0.46521
2024.07.02 20:00:00,2330.785,2330.968,2329.508,2329.558,0.28831
2024.07.02 20:15:00,2329.558,2329.648,2328.625,2329.288,0.14083
2024.07.02 20:30:00,2329.288,2330.068,2329.178,2329.318,0.10087
2024.07.02 20:45:00,2329.318,2329.808,2329.085,2329.335,0.06859
2024.07.02 22:00:00,2329.098,2330.865,2329.098,2330.495,0.14274
2024.07.02 22:15:00,2330.485,2331.115,2330.475,2330.925,0.03063
2024.07.02 22:30:00,2330.955,2331.005,2330.045,2330.045,0.08574
2024.07.02 22:45:00,2330.045,2330.198,2329.635,2329.905,0.14921
2024.07.02 23:00:00,2329.905,2331.308,2329.895,2330.618,0.13206
2024.07.02 23:15:00,2330.668,2330.718,2329.828,2329.878,0.06375
2024.07.02 23:30:00,2329.878,2330.118,2329.548,2329.815,0.10842
2024.07.02 23:45:00,2329.815,2330.278,2329.808,2330.138,0.15159
2024.07.03 00:00:00,2330.115,2331.685,2330.085,2331.375,0.23313
2024.07.03 00:15:00,2331.418,2332.015,2330.908,2331.435,0.26883
2024.07.03 00:30:00,2331.455,2332.015,2331.145,2331.588,0.18273
2024.07.03 00:45:00,2331.568,2331.638,2330.128,2330.138,0.19188
2024.07.03 01:00:00,2330.138,2331.468,2329.078,2330.908,0.48049
2024.07.03 01:15:00,2330.928,2331.128,2329.345,2329.755,0.29818
2024.07.03 01:30:00,2329.755,2330.475,2328.335,2329.045,0.25728
2024.07.03 01:45:00,2328.978,2329.868,2328.535,2328.948,0.27518
2024.07.03 02:00:00,2328.968,2330.958,2328.915,2329.595,0.28462
2024.07.03 02:15:00,2329.615,2329.768,2328.078,2328.318,0.17295
2024.07.03 02:30:00,2328.328,2329.435,2327.735,2329.175,0.26124
2024.07.03 02:45:00,2329.188,2329.198,2326.685,2328.785,0.27154
2024.07.03 03:00:00,2328.785,2329.358,2327.935,2328.828,0.19392
2024.07.03 03:15:00,2328.805,2329.758,2328.805,2329.065,0.21489
2024.07.03 03:30:00,2329.125,2330.948,2328.928,2330.415,0.15959
2024.07.03 03:45:00,2330.408,2332.378,2330.408,2331.598,0.29028
2024.07.03 04:00:00,2331.598,2332.878,2331.598,2332.548,0.14763
2024.07.03 04:15:00,2332.548,2333.078,2332.255,2332.748,0.16533
2024.07.03 04:30:00,2332.738,2334.008,2332.668,2333.808,0.22472
2024.07.03 04:45:00,2333.745,2335.168,2333.338,2334.358,0.28545
2024.07.03 05:00:00,2334.335,2335.438,2333.908,2334.828,0.3132
2024.07.03 05:15:00,2334.808,2335.655,2334.215,2334.354,0.2345
2024.07.03 05:30:00,2334.345,2334.815,2332.928,2333.348,0.60255
2024.07.03 05:45:00,2333.328,2333.698,2331.828,2333.228,0.65406
2024.07.03 06:00:00,2333.174,2335.325,2332.808,2334.475,0.69471
2024.07.03 06:15:00,2334.575,2335.938,2334.278,2335.158,0.72273
2024.07.03 06:30:00,2335.055,2337.015,2333.515,2336.865,0.78267
2024.07.03 06:45:00,2336.905,2341.078,2335.908,2340.024,0.95618
2024.07.03 07:00:00,2340.024,2342.728,2339.795,2342.615,0.64679
2024.07.03 07:15:00,2342.615,2344.218,2341.618,2341.915,0.52562
2024.07.03 07:30:00,2341.925,2342.125,2339.0,2340.605,0.394
2024.07.03 07:45:00,2340.625,2347.074,2340.095,2345.275,0.94891
2024.07.03 08:00:00,2345.225,2347.438,2345.105,2346.958,0.98771
2024.07.03 08:15:00,2346.958,2347.248,2345.365,2345.448,0.47862
2024.07.03 08:30:00,2345.465,2346.148,2344.715,2344.998,0.28162
2024.07.03 08:45:00,2344.958,2345.475,2342.975,2344.548,0.68628
2024.07.03 09:00:00,2344.548,2345.415,2343.395,2345.065,0.67135
2024.07.03 09:15:00,2345.008,2345.008,2342.385,2343.128,0.45969
2024.07.03 09:30:00,2343.064,2344.258,2342.015,2343.478,0.31145
2024.07.03 09:45:00,2343.485,2346.398,2342.505,2346.165,0.65222
2024.07.03 10:00:00,2346.165,2348.335,2345.135,2345.288,0.91237
2024.07.03 10:15:00,2345.288,2347.028,2344.435,2346.175,0.37346
2024.07.03 10:30:00,2346.195,2349.165,2345.505,2347.948,0.53766
2024.07.03 10:45:00,2347.835,2349.418,2346.825,2346.918,0.51763
2024.07.03 11:00:00,2346.825,2346.825,2344.868,2345.768,0.4825
2024.07.03 11:15:00,2345.638,2345.688,2342.335,2344.575,0.50034
2024.07.03 11:30:00,2344.575,2345.498,2344.555,2344.678,0.42186
2024.07.03 11:45:00,2344.678,2346.835,2343.568,2345.308,0.47196
2024.07.03 12:00:00,2345.305,2347.255,2344.815,2345.945,0.71136
2024.07.03 12:15:00,2345.945,2349.605,2345.125,2348.385,1.40909
2024.07.03 12:30:00,2348.365,2356.015,2347.985,2352.538,1.20415
2024.07.03 12:45:00,2352.535,2353.005,2348.385,2350.395,0.8756
2024.07.03 13:00:00,2350.375,2353.015,2347.438,2352.578,1.31732
2024.07.03 13:15:00,2352.575,2353.025,2348.995,2349.765,1.0343
2024.07.03 13:30:00,2349.785,2357.758,2349.555,2357.368,1.13853
2024.07.03 13:45:00,2357.375,2358.555,2354.505,2355.105,1.43504
2024.07.03 14:00:00,2355.105,2363.135,2354.814,2362.655,2.23043
2024.07.03 14:15:00,2362.665,2364.148,2357.585,2358.055,1.37842
2024.07.03 14:30:00,2358.058,2363.758,2358.058,2363.588,1.4951
2024.07.03 14:45:00,2363.588,2364.795,2361.434,2362.388,1.40308
2024.07.03 15:00:00,2362.398,2363.715,2359.858,2362.898,1.33345
2024.07.03 15:15:00,2362.885,2363.148,2360.495,2362.495,1.57422
2024.07.03 15:30:00,2362.555,2362.848,2360.528,2362.648,0.86207
2024.07.03 15:45:00,2362.635,2363.895,2361.825,2362.945,0.58833
2024.07.03 16:00:00,2362.945,2363.055,2359.888,2360.765,0.65978
2024.07.03 16:15:00,2360.775,2361.965,2358.125,2358.385,0.54154
2024.07.03 16:30:00,2358.365,2360.115,2357.965,2359.228,0.64894
2024.07.03 16:45:00,2359.228,2359.625,2355.008,2356.485,0.72297
2024.07.03 17:00:00,2356.445,2356.645,2353.728,2355.995,0.94463
2024.07.03 17:15:00,2355.995,2360.728,2355.735,2360.105,0.4437
2024.07.03 17:30:00,2360.075,2360.085,2357.498,2357.728,0.39207
2024.07.03 17:45:00,2357.705,2357.798,2355.748,2356.545,0.51908
2024.07.03 18:00:00,2356.545,2357.878,2356.115,2356.955,0.31257
2024.07.03 18:15:00,2356.955,2357.765,2355.665,2356.528,0.2789
2024.07.03 18:30:00,2356.555,2356.728,2355.095,2355.468,0.25932
2024.07.03 18:45:00,2355.515,2356.825,2355.195,2356.185,0.16019
2024.07.03 19:00:00,2356.225,2356.508,2355.305,2356.338,0.18516
2024.07.03 19:15:00,2356.328,2356.588,2354.698,2354.798,0.27376
2024.07.03 19:30:00,2354.788,2355.408,2353.855,2354.218,0.22776
2024.07.03 19:45:00,2354.228,2354.558,2353.585,2354.218,0.16289
2024.07.03 20:00:00,2354.218,2355.115,2354.158,2354.885,0.04979
2024.07.03 20:15:00,2354.975,2355.075,2354.115,2354.445,0.04935
2024.07.03 20:30:00,2354.445,2356.155,2354.445,2355.825,0.04171
2024.07.03 20:45:00,2355.925,2356.265,2355.635,2355.765,0.04738
2024.07.03 22:00:00,2356.925,2357.125,2354.925,2356.345,0.08761
2024.07.03 22:15:00,2356.395,2356.484,2356.005,2356.425,0.02187
2024.07.03 22:30:00,2356.395,2357.808,2356.185,2357.645,0.10287
2024.07.03 22:45:00,2357.645,2359.105,2357.625,2358.675,0.14184
2024.07.03 23:00:00,2358.728,2358.728,2357.508,2358.395,0.11595
2024.07.03 23:15:00,2358.435,2358.665,2358.025,2358.355,0.08835
2024.07.03 23:30:00,2358.385,2359.455,2358.345,2359.135,0.12309
2024.07.03 23:45:00,2359.135,2359.208,2357.948,2358.675,0.13293
2024.07.04 00:00:00,2358.725,2358.765,2356.365,2356.775,0.42194
2024.07.04 00:15:00,2356.775,2358.085,2356.648,2357.875,0.23373
2024.07.04 00:30:00,2357.875,2357.875,2356.868,2357.638,0.11307
2024.07.04 00:45:00,2357.625,2359.204,2357.428,2358.438,0.17574
2024.07.04 01:00:00,2358.428,2360.908,2358.195,2358.948,0.80529
2024.07.04 01:15:00,2358.958,2362.385,2358.195,2361.405,0.26091
2024.07.04 01:30:00,2361.385,2361.905,2360.135,2361.888,0.23839
2024.07.04 01:45:00,2361.888,2362.175,2360.828,2361.785,0.35734
2024.07.04 02:00:00,2361.788,2362.088,2359.625,2359.645,0.37802
2024.07.04 02:15:00,2359.645,2360.445,2359.148,2359.258,0.12676
2024.07.04 02:30:00,2359.118,2359.985,2357.628,2357.858,0.4026
2024.07.04 02:45:00,2357.814,2360.075,2357.288,2359.138,0.48002
2024.07.04 03:00:00,2359.115,2360.038,2357.378,2357.775,0.59807
2024.07.04 03:15:00,2357.785,2360.185,2357.535,2359.755,0.5403
2024.07.04 03:30:00,2359.705,2360.004,2358.678,2359.695,0.3668
2024.07.04 03:45:00,2359.695,2359.785,2357.045,2357.965,0.23529
2024.07.04 04:00:00,2357.965,2359.278,2357.845,2357.865,0.25848
2024.07.04 04:15:00,2357.865,2358.585,2357.508,2358.118,0.20148
2024.07.04 04:30:00,2358.108,2359.228,2358.055,2358.258,0.1534
2024.07.04 04:45:00,2358.235,2359.485,2358.075,2358.415,0.1832
2024.07.04 05:00:00,2358.415,2358.448,2357.295,2357.308,0.15558
2024.07.04 05:15:00,2357.325,2357.398,2355.405,2356.078,0.2031
2024.07.04 05:30:00,2356.078,2357.588,2355.525,2356.338,0.44808
2024.07.04 05:45:00,2356.328,2357.408,2355.585,2356.758,0.49032
2024.07.04 06:00:00,2356.758,2357.078,2354.805,2355.458,0.63811
2024.07.04 06:15:00,2355.435,2355.478,2353.418,2353.488,0.50733
2024.07.04 06:30:00,2353.475,2356.135,2350.364,2355.138,0.51769
2024.07.04 06:45:00,2355.075,2356.778,2354.695,2356.215,0.39268
2024.07.04 07:00:00,2356.215,2356.215,2353.505,2353.815,0.52823
2024.07.04 07:15:00,2353.798,2356.058,2353.475,2355.875,0.43887
2024.07.04 07:30:00,2355.838,2357.298,2355.125,2357.055,0.22413
2024.07.04 07:45:00,2357.085,2357.645,2355.695,2357.445,0.46453
2024.07.04 08:00:00,2357.435,2358.825,2356.755,2358.135,0.38041
2024.07.04 08:15:00,2358.125,2358.355,2356.655,2357.305,0.47511
2024.07.04 08:30:00,2357.285,2357.475,2355.415,2357.225,0.26835
2024.07.04 08:45:00,2357.225,2359.525,2356.955,2358.755,0.24977
2024.07.04 09:00:00,2358.755,2359.005,2356.255,2356.855,0.267
2024.07.04 09:15:00,2356.835,2357.355,2355.575,2357.095,0.27381
2024.07.04 09:30:00,2357.065,2358.005,2356.475,2357.985,0.18068
2024.07.04 09:45:00,2357.988,2358.358,2357.265,2357.645,0.14979
2024.07.04 10:00:00,2357.645,2358.095,2356.285,2356.655,0.50399
2024.07.04 10:15:00,2356.675,2358.438,2356.485,2358.305,0.40521
2024.07.04 10:30:00,2358.315,2359.045,2357.515,2358.335,0.43363
2024.07.04 10:45:00,2358.318,2358.678,2357.545,2357.905,0.15009
2024.07.04 11:00:00,2357.918,2359.298,2357.745,2358.958,0.21261
2024.07.04 11:15:00,2358.978,2359.888,2358.075,2358.325,0.28519
2024.07.04 11:30:00,2358.325,2359.108,2358.235,2358.415,0.27857
2024.07.04 11:45:00,2358.405,2358.928,2357.458,2358.368,0.29027
2024.07.04 12:00:00,2358.365,2360.308,2358.315,2358.968,0.29739
2024.07.04 12:15:00,2359.045,2359.338,2357.425,2357.955,0.26139
2024.07.04 12:30:00,2357.958,2358.518,2356.845,2358.268,0.28297
2024.07.04 12:45:00,2358.285,2358.478,2357.195,2357.648,0.32338
2024.07.04 13:00:00,2357.688,2358.548,2357.325,2358.118,0.33153
2024.07.04 13:15:00,2358.108,2358.548,2357.138,2357.348,0.47297
2024.07.04 13:30:00,2357.305,2358.158,2357.225,2358.045,0.44418
2024.07.04 13:45:00,2358.085,2359.955,2357.715,2359.605,0.33993
2024.07.04 14:00:00,2359.585,2359.895,2357.878,2359.675,0.41867
2024.07.04 14:15:00,2359.675,2361.758,2359.045,2360.248,0.53106
2024.07.04 14:30:00,2360.238,2360.838,2359.465,2360.438,0.4219
2024.07.04 14:45:00,2360.465,2360.858,2358.055,2358.828,0.62244
2024.07.04 15:00:00,2358.818,2360.578,2357.995,2359.258,0.80268
2024.07.04 15:15:00,2359.255,2360.308,2355.355,2359.028,0.72632
2024.07.04 15:30:00,2359.028,2359.928,2358.258,2358.488,0.39977
2024.07.04 15:45:00,2358.458,2358.745,2356.378,2357.318,0.28808
2024.07.04 16:00:00,2357.305,2359.028,2356.898,2358.105,0.65476
2024.07.04 16:15:00,2358.105,2358.708,2356.825,2357.508,0.33902
2024.07.04 16:30:00,2357.465,2357.778,2357.038,2357.138,0.20728
2024.07.04 16:45:00,2357.118,2358.105,2357.055,2357.685,0.23725
2024.07.04 17:00:00,2357.605,2357.895,2357.115,2357.135,0.10167
2024.07.04 17:15:00,2357.215,2357.485,2356.945,2357.035,0.02238
2024.07.04 17:30:00,2356.995,2357.195,2356.895,2356.895,0.03054
2024.07.04 17:45:00,2356.895,2356.915,2356.055,2356.185,0.06385
2024.07.04 18:00:00,2356.185,2356.525,2356.035,2356.495,0.07386
2024.07.04 18:15:00,2356.305,2357.195,2356.285,2356.555,0.11138
2024.07.04 22:00:00,2356.615,2357.405,2355.905,2356.275,0.09878
2024.07.04 22:15:00,2356.305,2356.905,2354.645,2354.645,0.09255
2024.07.04 22:30:00,2354.695,2355.965,2354.115,2355.865,0.1308
2024.07.04 22:45:00,2355.765,2357.315,2355.755,2357.315,0.10023
2024.07.04 23:00:00,2357.275,2357.345,2356.535,2356.985,0.14421
2024.07.04 23:15:00,2356.985,2357.085,2356.605,2356.735,0.0408
2024.07.04 23:30:00,2356.725,2356.795,2356.455,2356.625,0.04962
2024.07.04 23:45:00,2356.645,2357.605,2356.235,2356.655,0.16383
2024.07.05 00:00:00,2356.655,2357.358,2355.908,2356.908,0.33003
2024.07.05 00:15:00,2356.908,2357.478,2356.528,2356.958,0.34633
2024.07.05 00:30:00,2356.865,2358.728,2356.735,2358.178,0.40048
2024.07.05 00:45:00,2358.198,2358.935,2357.845,2358.745,0.41304
2024.07.05 01:00:00,2358.745,2360.175,2358.035,2359.508,0.46755
2024.07.05 01:15:00,2359.488,2360.015,2357.395,2357.635,0.5099
2024.07.05 01:30:00,2357.635,2358.225,2357.015,2358.105,0.32974
2024.07.05 01:45:00,2358.075,2359.198,2356.775,2358.268,0.48224
2024.07.05 02:00:00,2358.295,2360.905,2357.975,2360.035,0.33801
